0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.30467,>23|01:198.602,29.997,0.021,0.7,124,0,0,0,124,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1832,-0.0583,0.992,0.6,-0.65,-0.28,23.2,99.84,9.94,2.997,27.6,-0.2,-0.2,197.557,7,11.3,10.7<47,-0.011902,0,0.001602,32755,0,0,0,0,1
0.307059,>23|01:198.602,29.997,0.021,0.7,124,0,0,0,124,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1832,-0.0583,0.992,0.6,-0.65,-0.28,23.2,99.84,9.94,2.997,27.6,-0.2,-0.2,197.557,7,11.3,10.7<47,-0.013733,-0.000916,0.001602,32752,0,0,0,0,1
0.310475,>23|01:198.602,29.997,0.021,0.7,124,0,0,0,124,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1832,-0.0583,0.992,0.6,-0.65,-0.28,23.2,99.84,9.94,2.997,27.6,-0.2,-0.2,197.557,7,11.3,10.7<47,-0.010987,0,0.001602,32752,0,0,0,0,1
0.313005,>23|01:198.602,29.997,0.021,0.7,124,0,0,0,124,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1832,-0.0583,0.992,0.6,-0.65,-0.28,23.2,99.84,9.94,2.997,27.6,-0.2,-0.2,197.557,7,11.3,10.7<47,-0.010071,0.000916,0.001602,32754,0,0,0,0,1
0.316836,>23|01:198.602,29.997,0.021,0.7,124,0,0,0,124,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1832,-0.0583,0.992,0.6,-0.65,-0.28,23.2,99.84,9.94,2.997,27.6,-0.2,-0.2,197.557,7,11.3,10.7<47,-0.013733,-0.000916,0.001602,32752,0,0,0,0,1
0.319246,>23|01:198.602,29.997,0.021,0.7,124,0,0,0,124,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1832,-0.0583,0.992,0.6,-0.65,-0.28,23.2,99.84,9.94,2.997,27.6,-0.2,-0.2,197.557,7,11.3,10.7<47,-0.010071,0.000916,0.001602,32754,0,0,0,0,1
0.322755,>23|01:198.602,29.997,0.021,0.7,124,0,0,0,124,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1832,-0.0583,0.992,0.6,-0.65,-0.28,23.2,99.84,9.94,2.997,27.6,-0.2,-0.2,197.557,7,11.3,10.7<47,-0.010071,0.000916,0.001602,32752,0,0,0,0,1
0.325446,>23|01:198.602,29.997,0.021,0.7,124,0,0,0,124,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1832,-0.0583,0.992,0.6,-0.65,-0.28,23.2,99.84,9.94,2.997,27.6,-0.2,-0.2,197.557,7,11.3,10.7<47,-0.015564,-0.002747,0.001602,32749,0,0,0,0,1
0.329861,>23|01:198.602,29.997,0.021,0.7,124,0,0,0,124,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1832,-0.0583,0.992,0.6,-0.65,-0.28,23.2,99.84,9.94,2.997,27.6,-0.2,-0.2,197.557,7,11.3,10.7<47,-0.013733,-0.000916,0.001602,32751,0,0,0,0,1
0.332928,>23|01:198.602,29.997,0.021,0.7,124,0,0,0,124,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1832,-0.0583,0.992,0.6,-0.65,-0.28,23.2,99.84,9.94,2.997,27.6,-0.2,-0.2,197.557,7,11.3,10.7<47,-0.003662,0.007324,0.001602,32759,0,0,0,0,1
0.335126,>23|01:198.602,29.997,0.021,0.7,124,0,0,0,124,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1832,-0.0583,0.992,0.6,-0.65,-0.28,23.2,99.84,9.94,2.997,27.6,-0.2,-0.2,197.557,7,11.3,10.7<47,-0.011902,0,0.001602,32750,0,0,0,0,1
0.338265,>23|01:198.602,29.997,0.021,0.7,124,0,0,0,124,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1832,-0.0583,0.992,0.6,-0.65,-0.28,23.2,99.84,9.94,2.997,27.6,-0.2,-0.2,197.557,7,11.3,10.7<47,-0.010071,0.000916,0.001602,32756,0,0,0,0,1
0.34543,>23|01:198.602,29.997,0.021,0.7,124,0,0,0,124,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1832,-0.0583,0.992,0.6,-0.65,-0.28,23.2,99.84,9.94,2.997,27.6,-0.2,-0.2,197.557,7,11.3,10.7<47,-0.012818,0,0.001602,32753,0,0,0,0,1
